title,genre
"Dick Tracy","Crime"
"The Thomas Crown Affair","Drama"
"The Thomas Crown Affair","Crime"
"The Thomas Crown Affair","Romance"
"Riding in Cars with Boys","Comedy"
"Riding in Cars with Boys","Drama"
"Riding in Cars with Boys","Romance"
"First Blood","Action"
"First Blood","Adventure"
"First Blood","Thriller"
"First Blood","War"
"Happily N'Ever After","Animation"
"Happily N'Ever After","Comedy"
"Happily N'Ever After","Family"
"Happily N'Ever After","Fantasy"
"Happily N'Ever After","Science Fiction"
"Mary Reilly","Drama"
"Mary Reilly","Horror"
"Mary Reilly","Thriller"
"Mary Reilly","Romance"
"My Best Friend's Wedding","Comedy"
"My Best Friend's Wedding","Romance"
"America's Sweethearts","Comedy"
"America's Sweethearts","Romance"
"Insomnia","Crime"
"Insomnia","Mystery"
"Insomnia","Thriller"
"Jonah Hex","Action"
"Jonah Hex","Western"
"Jonah Hex","Drama"
"Jonah Hex","Fantasy"
"Jonah Hex","Thriller"
"Courage Under Fire","Drama"
"Courage Under Fire","Thriller"
"Courage Under Fire","Mystery"
"Courage Under Fire","War"
"Liar Liar","Comedy"
"The Infiltrator","Crime"
"The Infiltrator","Drama"
"The Infiltrator","Thriller"
"Inchon","Drama"
"Inchon","History"
"Inchon","War"
"The Flintstones","Fantasy"
"The Flintstones","Comedy"
"The Flintstones","Family"
"Taken 2","Action"
"Taken 2","Crime"
"Taken 2","Thriller"
"Scary Movie 3","Comedy"
"Miss Congeniality","Comedy"
"Miss Congeniality","Crime"
"Miss Congeniality","Action"
"Journey to the Center of the Earth","Action"
"Journey to the Center of the Earth","Science Fiction"
"Journey to the Center of the Earth","Adventure"
"Journey to the Center of the Earth","Comedy"
"Journey to the Center of the Earth","Family"
"The Pelican Brief","Drama"
"The Pelican Brief","Mystery"
"The Pelican Brief","Thriller"
"The Pelican Brief","Crime"
"The Client","Drama"
"The Client","Thriller"
"The Client","Crime"
"The Client","Mystery"
"The Bucket List","Drama"
"The Bucket List","Comedy"
"Patriot Games","Drama"
"Patriot Games","Action"
"Patriot Games","Thriller"
"Patriot Games","Crime"
"Monster-in-Law","Romance"
"Monster-in-Law","Comedy"
"Prisoners","Drama"
"Prisoners","Thriller"
"Prisoners","Crime"
"Training Day","Action"
"Training Day","Crime"
"Training Day","Drama"
"Training Day","Thriller"
"Galaxy Quest","Comedy"
"Galaxy Quest","Family"
"Galaxy Quest","Science Fiction"
"Scary Movie 2","Comedy"
"The Muppets","Comedy"
"The Muppets","Family"
"The Muppets","Music"
"Blade","Horror"
"Blade","Action"
"Coach Carter","Drama"
"Changing Lanes","Action"
"Changing Lanes","Adventure"
"Changing Lanes","Crime"
"Changing Lanes","Thriller"
"Anaconda","Adventure"
"Anaconda","Horror"
"Anaconda","Thriller"
"Coyote Ugly","Comedy"
"Love Actually","Comedy"
"Love Actually","Romance"
"Love Actually","Drama"
"A Bug's Life","Adventure"
"A Bug's Life","Animation"
"A Bug's Life","Comedy"
"A Bug's Life","Family"
"From Hell","Horror"
"From Hell","Mystery"
"From Hell","Thriller"
"The Specialist","Action"
"The Specialist","Thriller"
"Tin Cup","Comedy"
"Tin Cup","Drama"
"Tin Cup","Romance"
"Yours, Mine and Ours","Comedy"
"Yours, Mine and Ours","Drama"
"Yours, Mine and Ours","Family"
"Kicking & Screaming","Romance"
"Kicking & Screaming","Comedy"
"Kicking & Screaming","Family"
"The Hitchhiker's Guide to the Galaxy","Adventure"
"The Hitchhiker's Guide to the Galaxy","Comedy"
"The Hitchhiker's Guide to the Galaxy","Family"
"The Hitchhiker's Guide to the Galaxy","Science Fiction"
"Fat Albert","Comedy"
"Fat Albert","Drama"
"Fat Albert","Family"
"Blended","Comedy"
"Last Holiday","Adventure"
"Last Holiday","Comedy"
"Last Holiday","Drama"
"The River Wild","Action"
"The River Wild","Adventure"
"The River Wild","Crime"
"The River Wild","Thriller"
"The Indian in the Cupboard","Adventure"
"The Indian in the Cupboard","Family"
"The Indian in the Cupboard","Fantasy"
"Savages","Crime"
"Savages","Drama"
"Savages","Thriller"
"Cellular","Action"
"Cellular","Adventure"
"Cellular","Crime"
"Cellular","Thriller"
"Johnny English","Adventure"
"Johnny English","Action"
"Johnny English","Comedy"
"The Ant Bully","Fantasy"
"The Ant Bully","Adventure"
"The Ant Bully","Animation"
"The Ant Bully","Comedy"
"The Ant Bully","Family"
"Dune","Action"
"Dune","Science Fiction"
"Dune","Adventure"
"Across the Universe","Adventure"
"Across the Universe","Drama"
"Across the Universe","Music"
"Across the Universe","Romance"
"Revolutionary Road","Drama"
"Revolutionary Road","Romance"
"16 Blocks","Action"
"16 Blocks","Adventure"
"16 Blocks","Crime"
"16 Blocks","Thriller"
"Babylon A.D.","Action"
"Babylon A.D.","Adventure"
"Babylon A.D.","Science Fiction"
"Babylon A.D.","Thriller"
"The Glimmer Man","Action"
"The Glimmer Man","Adventure"
"The Glimmer Man","Crime"
"The Glimmer Man","Drama"
"The Glimmer Man","Thriller"
"Multiplicity","Comedy"
"Multiplicity","Fantasy"
"Multiplicity","Science Fiction"
"Aliens in the Attic","Adventure"
"Aliens in the Attic","Comedy"
"Aliens in the Attic","Family"
"Aliens in the Attic","Fantasy"
"Aliens in the Attic","Science Fiction"
"The Pledge","Crime"
"The Pledge","Drama"
"The Pledge","Mystery"
"The Pledge","Thriller"
"The Producers","Comedy"
"The Producers","Music"
"The Phantom","Adventure"
"The Phantom","Action"
"All the Pretty Horses","Drama"
"All the Pretty Horses","Romance"
"All the Pretty Horses","Western"
"Nixon","History"
"Nixon","Drama"
"The Ghost Writer","Thriller"
"The Ghost Writer","Mystery"
"Deep Rising","Adventure"
"Deep Rising","Action"
"Deep Rising","Horror"
"Deep Rising","Science Fiction"
"Miracle at St. Anna","Drama"
"Miracle at St. Anna","War"
"Bangkok Dangerous","Action"
"Bangkok Dangerous","Crime"
"Bangkok Dangerous","Thriller"
"Big Trouble","Action"
"Big Trouble","Comedy"
"Big Trouble","Thriller"
"Love in the Time of Cholera","Drama"
"Love in the Time of Cholera","Romance"
"Shadow Conspiracy","Action"
"Shadow Conspiracy","Thriller"
"Johnny English Reborn","Crime"
"Johnny English Reborn","Adventure"
"Johnny English Reborn","Action"
"Johnny English Reborn","Comedy"
"Johnny English Reborn","Thriller"
"Foodfight!","Animation"
"Foodfight!","Action"
"Foodfight!","Comedy"
"Foodfight!","Family"
"Argo","Drama"
"Argo","Thriller"
"The Fugitive","Adventure"
"The Fugitive","Action"
"The Fugitive","Thriller"
"The Fugitive","Crime"
"The Fugitive","Mystery"
"The Bounty Hunter","Action"
"Sleepers","Crime"
"Sleepers","Drama"
"Sleepers","Thriller"
"The Juror","Drama"
"The Juror","Thriller"
"Pinocchio","Animation"
"Pinocchio","Family"
"Heaven's Gate","Action"
"Heaven's Gate","Drama"
"Heaven's Gate","History"
"Heaven's Gate","Western"
"Victor Frankenstein","Drama"
"Victor Frankenstein","Science Fiction"
"Victor Frankenstein","Thriller"
"Finding Forrester","Drama"
"28 Days","Comedy"
"28 Days","Drama"
"Unleashed","Action"
"Unleashed","Crime"
"The Sweetest Thing","Romance"
"The Sweetest Thing","Comedy"
"The Firm","Drama"
"The Firm","Mystery"
"The Firm","Thriller"
"Charlie St. Cloud","Drama"
"The Mechanic","Action"
"The Mechanic","Thriller"
"The Mechanic","Crime"
"21 Jump Street","Action"
"21 Jump Street","Comedy"
"21 Jump Street","Crime"
"Notting Hill","Romance"
"Notting Hill","Comedy"
"Notting Hill","Drama"
"Chicken Run","Animation"
"Chicken Run","Comedy"
"Chicken Run","Family"
"Along Came Polly","Comedy"
"Along Came Polly","Romance"
"Boomerang","Comedy"
"Boomerang","Romance"
"The Heat","Action"
"The Heat","Comedy"
"The Heat","Crime"
"Cleopatra","Drama"
"Cleopatra","History"
"Cleopatra","Romance"
"Here Comes the Boom","Comedy"
"High Crimes","Drama"
"High Crimes","Mystery"
"High Crimes","Thriller"
"High Crimes","Crime"
"The Mirror Has Two Faces","Comedy"
"The Mirror Has Two Faces","Drama"
"The Mirror Has Two Faces","Romance"
"The Mothman Prophecies","Drama"
"The Mothman Prophecies","Horror"
"The Mothman Prophecies","Mystery"
"Licence to Kill","Adventure"
"Licence to Kill","Action"
"Licence to Kill","Thriller"
"Red Riding Hood","Fantasy"
"Red Riding Hood","Thriller"
"Red Riding Hood","Horror"
"15 Minutes","Action"
"15 Minutes","Crime"
"15 Minutes","Thriller"
"Super Mario Bros.","Adventure"
"Super Mario Bros.","Comedy"
"Super Mario Bros.","Family"
"Super Mario Bros.","Fantasy"
"Lord of War","Crime"
"Lord of War","Drama"
"Lord of War","Thriller"
"One for the Money","Action"
"One for the Money","Comedy"
"One for the Money","Crime"
"The Interview","Action"
"The Interview","Comedy"
"The Warrior's Way","Adventure"
"The Warrior's Way","Fantasy"
"The Warrior's Way","Action"
"The Warrior's Way","Western"
"The Warrior's Way","Thriller"
"8 Mile","Drama"
"A Knight's Tale","Adventure"
"A Knight's Tale","Drama"
"A Knight's Tale","Romance"
"A Knight's Tale","Action"
"The Medallion","Thriller"
"The Medallion","Fantasy"
"The Medallion","Action"
"The Medallion","Comedy"
"The Sixth Sense","Mystery"
"The Sixth Sense","Thriller"
"The Sixth Sense","Drama"
"Man on a Ledge","Action"
"Man on a Ledge","Thriller"
"Man on a Ledge","Crime"
"The Big Year","Comedy"
"The Karate Kid","Drama"
"American Hustle","Drama"
"American Hustle","Crime"
"The Proposal","Comedy"
"The Proposal","Romance"
"The Proposal","Drama"
"Double Jeopardy","Crime"
"Double Jeopardy","Drama"
"Double Jeopardy","Mystery"
"Double Jeopardy","Thriller"
"Back to the Future Part II","Adventure"
"Back to the Future Part II","Comedy"
"Back to the Future Part II","Family"
"Back to the Future Part II","Science Fiction"
"Lucy","Action"
"Lucy","Science Fiction"
"Fifty Shades of Grey","Drama"
"Fifty Shades of Grey","Romance"
"Fifty Shades of Grey","Thriller"
"A Time to Kill","Crime"
"A Time to Kill","Drama"
"A Time to Kill","Thriller"
"Cheaper by the Dozen","Comedy"
"Lone Survivor","Action"
"Lone Survivor","Drama"
"Lone Survivor","Thriller"
"Lone Survivor","War"
"A League of Their Own","Comedy"
"The Conjuring 2","Horror"
"The Social Network","Drama"
"He's Just Not That Into You","Comedy"
"He's Just Not That Into You","Romance"
"He's Just Not That Into You","Drama"
"Scary Movie 4","Comedy"
"Scream 3","Horror"
"Scream 3","Mystery"
"Back to the Future Part III","Adventure"
"Back to the Future Part III","Comedy"
"Back to the Future Part III","Family"
"Back to the Future Part III","Science Fiction"
"Get Hard","Comedy"
"Dracula","Romance"
"Dracula","Horror"
"Julie & Julia","Romance"
"Julie & Julia","Drama"
"42","Drama"
"The Talented Mr. Ripley","Thriller"
"The Talented Mr. Ripley","Crime"
"The Talented Mr. Ripley","Drama"
"Dumb and Dumber To","Comedy"
"Eight Below","Adventure"
"Eight Below","Drama"
"Eight Below","Family"
"The Intern","Comedy"
"Ride Along 2","Action"
"Ride Along 2","Comedy"
"The Last of the Mohicans","Action"
"The Last of the Mohicans","Adventure"
"The Last of the Mohicans","Drama"
"The Last of the Mohicans","History"
"The Last of the Mohicans","Romance"
"The Last of the Mohicans","War"
"Ray","Drama"
"Ray","Music"
"Sin City","Action"
"Sin City","Thriller"
"Sin City","Crime"
"Vantage Point","Drama"
"Vantage Point","Action"
"Vantage Point","Thriller"
"Vantage Point","Crime"
"I Love You, Man","Comedy"
"Shallow Hal","Comedy"
"Shallow Hal","Romance"
"JFK","Drama"
"JFK","Thriller"
"JFK","History"
"Big Momma's House 2","Comedy"
"Big Momma's House 2","Crime"
"The Mexican","Action"
"The Mexican","Comedy"
"The Mexican","Crime"
"The Mexican","Romance"
"17 Again","Comedy"
"The Other Woman","Comedy"
"The Other Woman","Romance"
"The Final Destination","Horror"
"The Final Destination","Mystery"
"Bridge of Spies","Thriller"
"Bridge of Spies","Drama"
"Behind Enemy Lines","Action"
"Behind Enemy Lines","Drama"
"Behind Enemy Lines","Thriller"
"Behind Enemy Lines","War"
"Get Him to the Greek","Comedy"
"Shall We Dance?","Drama"
"Shall We Dance?","Romance"
"Shall We Dance?","Comedy"
"Small Soldiers","Comedy"
"Small Soldiers","Adventure"
"Small Soldiers","Fantasy"
"Small Soldiers","Science Fiction"
"Small Soldiers","Action"
"Spawn","Action"
"Spawn","Adventure"
"Spawn","Fantasy"
"Spawn","Horror"
"Spawn","Science Fiction"
"Spawn","Thriller"
"The Count of Monte Cristo","Action"
"The Count of Monte Cristo","Adventure"
"The Count of Monte Cristo","Drama"
"The Count of Monte Cristo","Thriller"
"The Lincoln Lawyer","Crime"
"The Lincoln Lawyer","Drama"
"The Lincoln Lawyer","Thriller"
"Unknown","Action"
"Unknown","Mystery"
"Unknown","Thriller"
"The Prestige","Drama"
"The Prestige","Mystery"
"The Prestige","Thriller"
"Horrible Bosses 2","Comedy"
"Escape from Planet Earth","Animation"
"Escape from Planet Earth","Comedy"
"Escape from Planet Earth","Adventure"
"Escape from Planet Earth","Family"
"Escape from Planet Earth","Science Fiction"
"Apocalypto","Action"
"Apocalypto","Adventure"
"Apocalypto","Drama"
"Apocalypto","Thriller"
"The Living Daylights","Action"
"The Living Daylights","Adventure"
"The Living Daylights","Thriller"
"Predators","Action"
"Predators","Science Fiction"
"Predators","Adventure"
"Predators","Thriller"
"Legal Eagles","Comedy"
"Legal Eagles","Crime"
"Legal Eagles","Drama"
"Legal Eagles","Romance"
"Legal Eagles","Thriller"
"Secret Window","Thriller"
"Secret Window","Mystery"
"The Lake House","Romance"
"The Lake House","Drama"
"The Lake House","Mystery"
"The Skeleton Key","Drama"
"The Skeleton Key","Horror"
"The Skeleton Key","Mystery"
"The Skeleton Key","Thriller"
"The Odd Life of Timothy Green","Fantasy"
"The Odd Life of Timothy Green","Drama"
"The Odd Life of Timothy Green","Comedy"
"The Odd Life of Timothy Green","Family"
"Made of Honor","Comedy"
"Made of Honor","Romance"
"Jersey Boys","Music"
"Jersey Boys","Drama"
"The Rainmaker","Drama"
"The Rainmaker","Crime"
"The Rainmaker","Thriller"
"Gothika","Horror"
"Gothika","Thriller"
"Amistad","Drama"
"Amistad","History"
"Amistad","Mystery"
"Medicine Man","Adventure"
"Autumn in New York","Drama"
"Autumn in New York","Romance"
"Music and Lyrics","Comedy"
"Music and Lyrics","Music"
"Music and Lyrics","Romance"
"Paul","Adventure"
"Paul","Comedy"
"Paul","Science Fiction"
"The Guilt Trip","Comedy"
"Scream 4","Horror"
"Scream 4","Mystery"
"8MM","Thriller"
"8MM","Crime"
"8MM","Mystery"
"The Doors","Drama"
"The Doors","Music"
"Sex Tape","Comedy"
"Hanging Up","Comedy"
"Hanging Up","Drama"
"Final Destination 5","Horror"
"Final Destination 5","Mystery"
"Mickey Blue Eyes","Comedy"
"Mickey Blue Eyes","Crime"
"Mickey Blue Eyes","Romance"
"Pay It Forward","Drama"
"Pay It Forward","Romance"
"Fever Pitch","Comedy"
"Fever Pitch","Drama"
"Fever Pitch","Romance"
"Drillbit Taylor","Comedy"
"A Million Ways to Die in the West","Comedy"
"A Million Ways to Die in the West","Western"
"The Shadow","Adventure"
"The Shadow","Fantasy"
"The Shadow","Action"
"The Shadow","Thriller"
"The Shadow","Science Fiction"
"Extremely Loud & Incredibly Close","Drama"
"Morning Glory","Comedy"
"Morning Glory","Drama"
"Morning Glory","Romance"
"Get Rich or Die Tryin'","Drama"
"The Art of War","Crime"
"The Art of War","Action"
"The Art of War","Adventure"
"Rent","Drama"
"Rent","Romance"
"Bless the Child","Drama"
"Bless the Child","Horror"
"Bless the Child","Thriller"
"Bless the Child","Crime"
"The Out-of-Towners","Comedy"
"The Island of Dr. Moreau","Fantasy"
"The Island of Dr. Moreau","Horror"
"The Island of Dr. Moreau","Science Fiction"
"The Musketeer","Action"
"The Musketeer","Adventure"
"The Musketeer","Drama"
"The Other Boleyn Girl","Drama"
"Sweet November","Drama"
"Sweet November","Romance"
"The Reaping","Horror"
"Mean Streets","Drama"
"Mean Streets","Crime"
"Renaissance Man","Comedy"
"Renaissance Man","War"
"Colombiana","Action"
"Colombiana","Thriller"
"Colombiana","Crime"
"Colombiana","Drama"
"Quest for Camelot","Fantasy"
"Quest for Camelot","Animation"
"Quest for Camelot","Drama"
"Quest for Camelot","Romance"
"Quest for Camelot","Family"
"City By The Sea","Crime"
"City By The Sea","Drama"
"City By The Sea","Mystery"
"At First Sight","Drama"
"At First Sight","Romance"
"Torque","Action"
"City Hall","Drama"
"City Hall","Thriller"
"Showgirls","Drama"
"Marie Antoinette","Drama"
"Marie Antoinette","History"
"Kiss of Death","Action"
"Kiss of Death","Crime"
"Kiss of Death","Drama"
"Kiss of Death","Thriller"
"Get Carter","Action"
"Get Carter","Drama"
"Get Carter","Thriller"
"Get Carter","Crime"
"Lo imposible","Thriller"
"Lo imposible","Drama"
"Ishtar","Action"
"Ishtar","Adventure"
"Ishtar","Comedy"
"Fantastic Mr. Fox","Adventure"
"Fantastic Mr. Fox","Animation"
"Fantastic Mr. Fox","Comedy"
"Fantastic Mr. Fox","Family"
"Life or Something Like It","Comedy"
"Life or Something Like It","Drama"
"Life or Something Like It","Romance"
"Memoirs of an Invisible Man","Comedy"
"Memoirs of an Invisible Man","Fantasy"
"Memoirs of an Invisible Man","Science Fiction"
"New York Minute","Comedy"
"Alfie","Comedy"
"Big Miracle","Adventure"
"Big Miracle","Drama"
"Big Miracle","Romance"
"The Deep End of the Ocean","Drama"
"The Deep End of the Ocean","Mystery"
"FearDotCom","Horror"
"FearDotCom","Thriller"
"Duplex","Action"
"Duplex","Comedy"
"Duplex","Thriller"
"Soul Men","Comedy"
"Soul Men","Music"
"Raise the Titanic","Action"
"Raise the Titanic","Drama"
"Raise the Titanic","Thriller"
"Pandorum","Action"
"Pandorum","Horror"
"Pandorum","Mystery"
"Pandorum","Science Fiction"
"Pandorum","Thriller"
"Impostor","Action"
"Impostor","Science Fiction"
"Impostor","Thriller"
"Extreme Ops","Action"
"Extreme Ops","Adventure"
"Extreme Ops","Drama"
"Extreme Ops","Thriller"
"Just Visiting","Comedy"
"Just Visiting","Fantasy"
"Just Visiting","Science Fiction"
"Sunshine","Science Fiction"
"Sunshine","Thriller"
"A Thousand Words","Drama"
"A Thousand Words","Comedy"
"Delgo","Adventure"
"Delgo","Fantasy"
"Delgo","Animation"
"Delgo","Comedy"
"Delgo","Science Fiction"
"Delgo","Family"
"The Gunman","Action"
"The Gunman","Drama"
"The Gunman","Crime"
"Stormbreaker","Adventure"
"Stormbreaker","Action"
"Stormbreaker","Family"
"Disturbia","Thriller"
"Disturbia","Drama"
"Disturbia","Mystery"
"Hackers","Action"
"Hackers","Crime"
"Hackers","Thriller"
"Hackers","Drama"
"The Hunting Party","Action"
"The Hunting Party","Adventure"
"The Hunting Party","Thriller"
"The Hunting Party","Drama"
"The Hudsucker Proxy","Comedy"
"The Hudsucker Proxy","Drama"
"Nomad","Action"
"Nomad","History"
"Nomad","War"
"Snowpiercer","Action"
"Snowpiercer","Science Fiction"
"Snowpiercer","Drama"
"The Last Shot","Action"
"The Last Shot","Comedy"
"The Crow","Fantasy"
"The Crow","Action"
"The Crow","Thriller"
"The Time Traveler's Wife","Drama"
"The Time Traveler's Wife","Romance"
"The Time Traveler's Wife","Fantasy"
"Because I Said So","Comedy"
"Frankenweenie","Animation"
"Frankenweenie","Comedy"
"Frankenweenie","Family"
"Serenity","Science Fiction"
"Serenity","Action"
"Serenity","Adventure"
"Serenity","Thriller"
"Against the Ropes","Romance"
"Against the Ropes","Drama"
"Superman III","Comedy"
"Superman III","Action"
"Superman III","Adventure"
"Superman III","Fantasy"
"Superman III","Science Fiction"
"Grudge Match","Comedy"
"Chi bi","Adventure"
"Chi bi","Drama"
"Chi bi","Action"
"Sweet Home Alabama","Comedy"
"Sweet Home Alabama","Romance"
"The Ugly Truth","Comedy"
